Loyalty,Recency,Frequency,Monetary,Discount,Cluster
878,84,5,5154.0,0.786431859,0
924,115,4,4342.0,0.5746284779999999,3
2145,296,7,5326.0,0.560107303,1
971,12,4,3649.0,0.596366233,3
2204,25,6,5035.0,0.8209305370000001,1
681,233,9,5638.0,0.907777778,0
2474,40,9,4365.0,0.72688717,1
1111,234,4,4805.0,0.52,3
1676,317,4,3583.0,0.784407181,4
1715,403,7,4319.0,0.724129513,4
962,57,8,5796.0,0.6634078870000001,3
2208,116,6,4806.0,0.491095425,1
1361,61,9,6666.0,0.7081100779999999,3
545,448,7,729.0,0.80311431,4
1209,117,6,5533.0,0.68898875,3
411,196,5,4858.0,0.875988806,0
1958,130,5,5188.0,0.737184352,1
491,225,7,627.0,0.585671518,3
2902,1,8,3271.0,0.6869166059999999,1
671,48,5,4865.0,0.841158555,0
1894,108,6,5261.0,0.576194518,1
2175,122,7,5599.0,0.8288686190000001,1
1126,450,5,4416.0,0.859983209,4
1392,13,7,4484.0,0.6768496940000001,3
1197,193,7,10410.0,0.765854521,0
1419,352,7,5114.0,0.647345133,4
1521,176,6,5690.0,0.781517969,0
1295,38,5,5007.0,0.673166009,3
615,280,7,3721.0,0.549299717,3
835,437,15,11811.0,0.769378415,4
820,685,4,4760.0,0.826746917,4
1546,147,6,3635.0,0.914540435,0
1625,10,8,5179.0,0.554265184,3
615,73,4,4832.0,0.705758335,3
2456,514,5,2490.0,0.943115578,4
1845,185,5,5023.0,0.7422093329999999,1
1562,50,5,5410.0,0.8612176840000001,0
614,135,4,4815.0,0.671635648,3
2101,517,5,3536.0,0.817068215,4
498,138,4,4911.0,0.564993978,3
2126,6,7,3863.0,0.6970728079999999,1
1678,17,5,4457.0,0.844892691,0
1258,151,6,5321.0,0.6165410729999999,3
1377,280,8,5640.0,0.655599814,3
747,46,9,6079.0,0.792023357,0
1728,346,6,5432.0,0.7940330090000001,4
2828,71,7,5506.0,0.6605680079999999,1
1791,6,10,6565.0,0.948054573,0
1939,287,6,5228.0,0.689640975,1
930,109,6,2123.0,0.7024438340000001,3
1973,101,10,5622.0,0.501499733,1
678,304,6,5144.0,0.933748133,0
379,103,5,3186.0,0.859977078,0
602,111,3,2922.0,0.635743335,3
851,239,5,4772.0,0.396,3
2140,193,3,4007.0,0.709145558,1
1997,256,4,5174.0,0.70088565,1
1323,263,6,4408.0,0.882094701,0
757,156,6,5315.0,0.812249495,0
720,181,4,4549.0,0.638823529,3
509,36,6,5204.0,0.619849036,3
2154,3,4,5165.0,0.856699665,1
2165,335,8,5806.0,0.67591925,1
387,13,8,5736.0,0.641882917,3
1637,77,5,5489.0,0.710017672,3
902,25,3,3334.0,0.602890223,3
1014,28,10,5895.0,0.731245774,0
2108,189,6,5112.0,0.515235477,1
1331,210,9,5194.0,0.522121634,3
434,193,4,8500.0,0.7427912809999999,3
438,122,4,4823.0,0.603800473,3
1389,31,5,4880.0,0.7056796790000001,3
678,53,2,4420.0,0.87,0
1430,44,6,4883.0,0.401382979,3
1812,122,5,4139.0,0.567370811,3
2111,617,4,1500.0,1.0,4
1617,380,5,5105.0,0.76010142,4
2190,69,13,6586.0,0.648811035,1
805,459,5,4725.0,0.594070394,4
2545,273,6,3528.0,0.835362663,1
1847,236,7,4473.0,0.79675645,1
545,135,6,5758.0,0.6160506410000001,3
515,378,6,3300.0,0.511485257,3
1173,244,9,5598.0,0.665419133,3
648,191,4,5204.0,0.821388483,0
1282,554,3,3360.0,0.619545805,4
1925,43,9,5140.0,0.419825925,3
544,295,5,4805.0,0.551420159,3
2573,9,14,4332.0,0.460714286,1
393,193,6,4984.0,0.890991277,0
953,274,5,4340.0,0.859238299,0
1406,239,6,5281.0,0.7206670940000001,3
386,8,9,5821.0,0.6781192659999999,3
2448,70,6,4376.0,0.733344648,1
2518,618,4,4600.0,0.640625,4
806,402,7,5305.0,0.7084825929999999,4
394,40,4,4942.0,0.670250597,3
1558,3,9,5921.0,0.522222222,3
2407,158,4,4423.0,0.421812242,1
699,685,4,4958.0,0.706084989,4
699,685,4,4958.0,0.706084989,4
696,685,4,4958.0,0.706084989,4
2722,45,7,5169.0,0.7564884159999999,1
1597,330,4,4915.0,0.593406593,4
644,584,3,4188.0,0.393463182,4
927,339,8,6513.0,0.782022003,4
635,220,9,5472.0,0.829856657,0
2352,250,4,4751.0,0.627986802,1
921,448,4,3955.0,1.116607001,4
1073,84,13,6578.0,0.7126812240000001,0
3047,327,7,627.0,0.6799539729999999,1
653,5,5,3979.0,0.614803943,3
2345,322,5,5044.0,0.795091373,1
659,190,7,8622.0,0.801071938,0
1953,203,7,5885.0,0.684474936,1
2373,100,4,5159.0,0.76517862,1
1990,317,8,5874.0,0.750441294,4
1572,30,11,7133.0,0.58302026,3
2308,250,4,5390.0,0.7660819109999999,1
682,292,3,4852.0,0.7,3
2329,114,4,4800.0,0.6937598909999999,1
1937,405,3,4904.0,0.8482237340000001,4
1186,110,5,4948.0,0.619966851,3
1447,158,4,4110.0,0.755735453,3
3088,108,11,4554.0,0.364051914,1
2403,587,2,3791.0,0.85,4
3195,83,9,3288.0,0.561345942,1
379,41,5,4931.0,0.586075645,3
2328,178,4,5863.0,0.7003371209999999,1
1624,166,6,3214.0,0.527606998,3
2596,148,9,5755.0,0.70899507,1
1931,524,6,3139.0,0.712074657,4
1022,417,4,4725.0,0.675,4
2168,625,4,3374.0,0.75792106,4
2027,161,4,4564.0,0.557911443,1
3181,41,6,4898.0,0.461987475,1
2205,536,5,5010.0,0.62365406,4
997,6,4,5016.0,0.925948803,0
1043,36,4,4846.0,0.73737209,3
809,352,5,3270.0,0.940479785,4
659,43,5,4470.0,0.6667697429999999,3
1342,23,7,6491.0,0.761983145,0
1213,125,7,5224.0,0.628463004,3
808,161,7,5596.0,0.80331757,0
379,201,8,5343.0,0.5341152929999999,3
667,16,7,4310.0,0.6981205629999999,3
463,50,9,4576.0,0.835347243,0
1848,121,7,3676.0,0.653434367,1
432,124,7,5683.0,0.7887053190000001,0
1133,566,2,4228.0,0.748750835,4
663,626,4,3855.0,0.5486587039999999,4
2468,223,4,4025.0,0.835254136,1
1461,65,5,5248.0,0.874060209,0
1138,223,7,5430.0,0.636805319,3
1594,354,9,5979.0,0.77060927,4
2039,194,7,5564.0,0.589442399,1
2065,189,6,5013.0,0.6410790710000001,1
1970,492,5,5312.0,0.785178697,4
618,121,6,5153.0,0.5362617270000001,3
796,191,5,5180.0,0.534,3
683,317,7,4027.0,0.5626670020000001,3
748,95,4,4268.0,0.665367071,3
1718,181,5,4798.0,0.519501901,3
2059,248,9,5823.0,0.849881639,1
1001,159,7,4812.0,0.60109048,3
1573,346,8,2625.0,0.5733592710000001,4
2982,8,7,5602.0,0.840651554,1
783,194,7,3622.0,0.4467977979999999,3
1005,265,8,4965.0,0.595914219,3
2576,93,9,4537.0,0.618919965,1
607,221,7,3746.0,0.745083843,3
588,38,5,4961.0,0.579567243,3
760,320,6,6094.0,0.969582539,0
2204,116,7,3270.0,0.54384862,1
1071,79,7,4370.0,0.446157035,3
534,6,5,5238.0,0.848184298,0
1127,130,5,3667.0,0.745276335,3
576,552,3,4219.0,0.897098429,4
1712,1,6,1794.0,0.667064012,3
1217,105,4,3607.0,0.52050972,3
1308,134,7,5221.0,0.610179935,3
2157,685,4,4387.0,0.8300890209999999,4
2382,110,4,4815.0,0.7763502640000001,1
385,13,7,2783.0,0.679083515,3
925,302,11,5401.0,0.659844303,3
730,67,8,5459.0,0.73568122,3
538,83,4,4827.0,0.816165743,0
1720,119,8,5261.0,0.702132547,1
609,224,4,5014.0,0.793843315,0
2435,209,8,2926.0,0.797337135,1
1222,13,7,5278.0,0.5753543870000001,3
396,274,2,4594.0,1.391233831,0
1134,73,4,4756.0,0.749940995,3
3326,253,8,5444.0,0.601683882,1
3326,20,9,4671.0,0.564962619,1
379,217,5,4953.0,0.8541286090000001,0
2906,215,5,5301.0,0.7220428720000001,1
803,49,8,5108.0,0.6317139310000001,3
683,65,9,7230.0,0.7715026909999999,0
1693,123,6,3224.0,0.742896625,1
921,112,4,3360.0,0.956214506,0
880,558,8,5479.0,0.6140667910000001,4
1910,112,5,627.0,0.796209402,1
1511,226,7,5581.0,0.61509189,3
558,2,7,5645.0,0.662228673,3
2373,247,4,4640.0,0.613779925,1
619,193,3,4856.0,0.895280359,0
2857,154,5,4544.0,0.764986995,1
3326,32,7,4422.0,0.7396690929999999,1
1022,136,6,3877.0,0.629066757,3
452,162,9,6132.0,0.7655555559999999,0
464,30,10,5724.0,0.740197377,0
2231,294,2,627.0,0.55875,1
2219,13,4,4892.0,0.630270728,1
700,46,8,5622.0,0.667836481,3
2343,30,6,4920.0,0.585767456,1
2702,231,3,4970.0,0.874429488,1
379,57,4,4627.0,0.7131788590000001,3
1449,239,3,4828.0,0.946666667,0
1239,291,3,6389.0,0.85713365,4
713,68,5,3483.0,0.907358674,0
1149,7,10,5760.0,0.69808149,3
2701,125,2,5059.0,1.177552182,1
408,243,5,3956.0,0.4299083979999999,3
1672,168,8,3798.0,0.69689169,3
2833,104,2,4947.0,1.125887097,1
882,188,5,5407.0,0.711055648,3
1483,98,5,5171.0,0.671359865,3
1941,311,5,4793.0,0.5993719129999999,4
670,213,7,5138.0,0.484548216,3
592,480,6,4420.0,1.0,4
875,28,3,7918.0,1.012632438,0
810,163,6,5648.0,0.876781338,0
664,158,8,5495.0,0.615199515,3
2813,9,5,5189.0,0.849707674,1
1347,287,5,4538.0,0.472567533,3
1491,16,15,7155.0,0.4653072629999999,3
973,124,3,4902.0,0.934274234,0
826,5,10,4755.0,0.712509258,3
802,82,7,3572.0,0.7443303090000001,3
2876,345,6,4173.0,0.6909226009999999,1
1038,79,7,5299.0,0.594369273,3
715,128,8,4580.0,0.61316368,3
2694,191,6,4760.0,0.6508296379999999,1
1962,95,7,5164.0,0.5611227360000001,1
449,71,4,3840.0,0.4775,3
1100,231,5,7772.0,1.035682451,0
480,30,5,4768.0,0.660441734,3
599,220,7,5341.0,0.6225217679999999,3
1315,213,5,4693.0,0.978095071,0
1027,36,8,3785.0,0.392123769,3
895,432,5,4744.0,0.620015568,4
379,15,6,5085.0,0.794487033,0
895,401,6,2168.0,0.634049812,4
939,158,5,4922.0,0.75217274,3
2264,106,4,4865.0,1.304564607,0
598,443,3,5240.0,0.8,4
490,464,3,5085.0,0.8,4
455,446,3,5085.0,0.8,4
522,339,3,5195.0,0.8,4
647,473,3,5085.0,0.8,4
586,449,3,5085.0,0.8,4
1203,3,8,5245.0,0.5353636279999999,3
615,186,4,4564.0,0.931245195,0
2033,66,8,6256.0,0.876297578,1
2853,136,10,4019.0,0.493211155,1
2471,416,5,2273.0,0.71696486,4
2054,169,7,5367.0,0.568470096,1
940,102,5,4914.0,0.732806579,3
392,259,8,5637.0,0.590970925,3
2296,236,8,5551.0,0.5563516479999999,1
1862,183,5,4375.0,0.570777903,3
1356,262,6,4463.0,0.627352709,3
721,383,8,3954.0,0.461911082,3
973,34,7,4409.0,0.63768667,3
1416,28,4,4992.0,0.7493997309999999,0
2511,76,7,5508.0,0.915643809,1
699,59,6,5150.0,0.669705316,3
411,86,4,4950.0,0.8374984959999999,0
2172,174,7,5215.0,0.8631922479999999,1
2516,19,6,4920.0,0.545814296,1
2544,207,4,4690.0,0.67,1
1218,2,10,5900.0,0.7213049109999999,0
2597,152,8,5758.0,0.82794437,1
916,181,4,2410.0,0.952146767,0
572,273,6,2898.0,0.764861894,3
1696,113,5,690.0,1.040529071,0
386,108,4,4811.0,0.725649283,3
1355,146,8,3334.0,0.625968957,3
1581,120,9,6802.0,0.441701722,3
2633,75,15,7097.0,0.603605597,1
2454,508,9,4645.0,0.575330852,4
2287,10,9,5968.0,0.6414249479999999,1
527,114,9,5444.0,0.5216624470000001,3
3190,9,11,5776.0,0.548057143,1
615,466,3,3612.0,0.635507826,4
1210,153,6,5493.0,0.8524521070000001,0
455,399,2,4118.0,0.725,4
1173,557,2,4118.0,0.725,4
441,319,4,4645.0,0.619376392,3
3291,75,7,4638.0,0.542580236,1
866,167,6,4830.0,0.6604892529999999,3
3311,151,9,2577.0,0.489681254,1
634,155,10,5288.0,0.587615173,3
1182,95,11,5805.0,0.59688097,3
2219,554,5,5079.0,0.6547986339999999,4
882,345,5,5283.0,0.565530919,3
2194,9,3,4415.0,0.583959668,1
480,457,3,5141.0,0.8833333329999999,4
1927,401,4,5141.0,0.6625,4
661,189,8,1734.0,0.823146284,0
1949,114,7,5115.0,0.79507151,1
3205,12,7,5261.0,0.583200797,1
2306,439,5,3700.0,1.0,4
1862,137,17,14684.0,0.7917647059999999,0
1268,131,5,4807.0,0.75691585,0
993,20,8,3879.0,0.5861092370000001,3
2485,192,4,4933.0,0.7416010670000001,1
1331,611,4,4890.0,0.745780223,4
2374,34,3,3907.0,0.7663265309999999,1
616,82,8,2189.0,0.7270251179999999,3
1732,182,7,5299.0,0.65118233,3
2289,537,3,4480.0,0.600270066,4
406,42,4,4790.0,0.612568625,3
557,426,5,4792.0,0.82070901,4
589,536,4,5200.0,1.0,4
2974,371,5,5255.0,0.7889378020000001,1
379,81,3,3735.0,0.65839891,3
507,174,4,4568.0,0.5905655360000001,3
1871,71,7,5392.0,0.644455916,1
2594,25,7,4639.0,0.6025065079999999,1
450,87,6,5112.0,0.705856417,3
692,185,7,5349.0,0.710687052,3
490,463,3,1229.0,0.8856026790000001,4
1658,4,9,5736.0,0.656399196,3
886,1,7,5403.0,0.76697045,0
1846,76,4,4036.0,1.41,0
437,98,12,5882.0,0.711089768,3
2855,201,4,4646.0,0.96,1
1668,21,16,7963.0,0.426919114,3
572,70,8,4836.0,0.520579411,3
573,347,5,900.0,0.718458851,4
1087,240,6,5152.0,0.829369585,0
3097,438,4,4968.0,0.670495169,1
2049,28,8,5466.0,0.656202128,1
629,49,5,5219.0,0.619066577,3
468,138,5,5248.0,0.7990744209999999,0
962,188,6,4376.0,0.4089200739999999,3
390,65,3,4575.0,0.644260678,3
2311,36,7,5120.0,0.767436748,1
765,411,5,627.0,0.813900293,4
2552,25,11,6062.0,0.57148049,1
524,10,5,5027.0,0.822691567,0
660,146,7,4837.0,0.561550992,3
714,685,2,8148.0,1.05,4
500,499,2,8990.0,1.05,4
431,184,9,5403.0,0.915570769,0
1147,205,7,1880.0,0.765328185,3
2081,18,3,4713.0,0.913423305,1
1173,230,7,4981.0,0.509904447,3
2475,33,7,5027.0,0.706423116,1
734,483,5,4940.0,0.567855316,4
538,48,4,4811.0,0.6766943059999999,3
2244,90,5,4761.0,0.713911477,1
1384,402,4,4120.0,0.65,4
670,144,6,6790.0,1.047196526,0
3194,13,2,4794.0,1.41,1
2104,198,2,4794.0,1.41,0
2198,23,3,4854.0,0.824447087,1
2938,677,7,5456.0,0.6852792190000001,4
499,124,5,6178.0,0.529737345,3
1035,81,5,4479.0,0.656604712,3
798,67,7,4664.0,0.500700551,3
2331,37,3,5302.0,0.67,1
860,135,4,4635.0,0.6731156690000001,3
504,186,6,3195.0,1.26002045,0
912,48,8,1104.0,0.6541524120000001,3
1387,5,5,4263.0,0.651429746,3
931,126,6,3882.0,0.653721259,3
2203,555,4,3217.0,0.734999337,4
1009,127,11,5573.0,0.603780634,3
699,122,8,3548.0,0.5480223470000001,3
604,596,2,4560.0,0.938225834,4
982,321,4,4700.0,0.4875,3
454,331,5,3685.0,0.6637321829999999,3
2517,6,4,4820.0,0.600367281,1
524,108,3,4825.0,0.90685761,0
2257,22,9,5730.0,0.7230601590000001,1
613,296,5,4880.0,0.7404517509999999,3
1878,39,6,5190.0,0.926552935,0
518,77,11,5629.0,0.463152746,3
928,2,6,4847.0,0.499252884,3
1837,404,6,3164.0,0.7136755990000001,4
951,135,8,4506.0,0.639149648,3
992,238,10,5282.0,0.643967682,3
2322,306,4,5106.0,0.8989613759999999,1
379,166,6,1445.0,0.632910525,3
854,28,6,4385.0,0.87067285,0
1058,198,6,1657.0,0.7719291890000001,3
646,133,9,5300.0,0.7087418409999999,3
1601,72,5,3984.0,0.641713988,3
1277,45,9,4915.0,0.773781442,0
837,40,11,4408.0,0.852991835,0
603,8,5,5524.0,0.7220461659999999,3
1675,76,4,4615.0,0.6794710359999999,3
2512,18,5,6824.0,0.7290833659999999,1
1110,511,7,627.0,0.630544481,4
2015,2,6,5333.0,0.805917298,1
932,367,4,4783.0,0.684237854,4
514,24,8,5272.0,0.490087665,3
2656,264,6,4431.0,0.83767822,1
2402,191,9,6176.0,0.6847884190000001,1
943,66,7,5563.0,0.674362661,3
379,58,6,4981.0,0.680486965,3
1925,383,7,5361.0,0.567052675,4
1161,387,10,6921.0,0.8235302870000001,4
379,33,6,4499.0,0.5468442379999999,3
3162,192,6,5119.0,0.7362528279999999,1
746,131,6,4904.0,0.510586064,3
2032,572,8,4143.0,0.8239722970000001,4
1278,307,6,5217.0,0.475,3
2672,6,11,5725.0,0.495454545,1
871,164,5,4083.0,0.865394243,0
1712,27,9,3616.0,0.55857013,3
731,176,9,5631.0,0.721365415,3
533,122,8,5532.0,0.585539911,3
1208,175,6,4338.0,0.7887976040000001,0
1013,371,3,1280.0,1.0,4
1514,161,7,7171.0,0.733328912,0
622,13,8,5416.0,0.702758007,3
1228,16,3,5114.0,1.145001035,0
498,168,5,2012.0,0.722810825,3
993,54,9,4538.0,0.596093801,3
645,96,6,4882.0,0.5396954310000001,3
2338,116,8,4392.0,0.534991291,1
1288,18,5,5322.0,0.799115351,0
713,2,6,5226.0,0.756492405,0
1412,145,10,6888.0,0.685949367,3
2163,133,9,5001.0,0.594427834,1
2400,5,9,5527.0,0.89,1
444,67,6,4187.0,0.630836662,3
464,146,8,4606.0,0.5469863420000001,3
561,243,6,4444.0,0.870554505,0
1294,192,16,14870.0,0.83625,0
1957,20,6,4446.0,0.583312573,1
1151,26,11,6622.0,0.818490594,0
1533,44,3,4189.0,0.856666667,0
1058,6,3,5277.0,1.117280081,0
1713,247,7,4891.0,0.966025529,0
646,116,8,5711.0,0.76943454,0
755,364,7,4936.0,0.535305233,3
618,527,3,4428.0,0.6,4
463,216,7,5439.0,0.80856411,0
605,343,5,4679.0,0.60672232,3
1391,2,6,4753.0,0.4890137229999999,3
1465,343,5,5032.0,0.979482178,4
381,109,10,5853.0,0.645795813,3
3326,37,10,5310.0,0.590415909,1
583,56,11,5825.0,0.5470279370000001,3
379,75,5,3131.0,0.7089022979999999,3
3104,137,9,5536.0,0.71646639,1
2107,434,4,4662.0,0.623912306,4
1448,426,7,5370.0,0.67178754,4
637,72,6,4416.0,0.753256925,3
1442,131,4,3770.0,0.705307948,3
1382,233,7,9540.0,0.722657764,3
3326,535,6,4793.0,0.6082203860000001,4
379,173,10,5843.0,0.642173357,3
3181,102,5,2057.0,0.6492742029999999,1
995,401,7,5861.0,0.905859183,4
1098,12,5,1598.0,0.744444295,3
850,656,4,4667.0,0.6199955070000001,4
2405,66,7,5638.0,0.91996166,1
3326,39,8,4160.0,0.55212006,1
1990,550,4,5021.0,0.8607549520000001,4
457,32,7,5133.0,0.581172319,3
2572,116,7,5233.0,0.708017452,1
1678,190,5,4308.0,0.620170863,3
467,67,6,4873.0,0.710176365,3
852,236,6,5284.0,0.71316225,3
416,117,5,3664.0,0.4308608029999999,3
2433,372,5,4963.0,0.7330187429999999,4
3294,13,6,5713.0,0.8292315790000001,1
2584,6,7,5031.0,0.595823879,1
741,216,7,5673.0,0.8442857140000001,0
1435,47,4,3546.0,0.650199292,3
1316,33,6,4973.0,0.532264916,3
2281,146,4,2505.0,0.796352737,1
910,118,7,5551.0,0.7138124840000001,3
2663,159,4,5330.0,1.239437823,1
2245,478,3,4577.0,0.616689046,4
2249,43,7,5564.0,0.670424574,1
1168,135,7,4829.0,0.7170383859999999,3
1289,209,8,3703.0,0.763725572,0
1152,48,3,4830.0,0.754655527,0
2209,60,15,2561.0,0.4055524479999999,1
1719,8,8,5480.0,0.533796144,3
776,7,7,4628.0,0.803567678,0
2143,39,7,5279.0,0.715109698,1
741,602,4,17280.0,0.9,4
2546,361,3,4760.0,0.933333333,1
737,607,4,4760.0,0.7,4
3036,209,4,4760.0,0.7,1
2693,21,4,4760.0,0.7,1
1231,10,3,4758.0,1.182897337,0
507,294,4,4685.0,0.670533301,3
437,185,3,3840.0,1.399440915,0
2448,35,6,4570.0,0.638320389,1
963,350,6,5035.0,0.8833333329999999,4
477,16,4,4642.0,0.61043459,3
1152,345,3,4670.0,0.7459829290000001,4
873,202,8,4400.0,0.666173019,3
614,173,7,3999.0,0.688917668,3
2475,83,7,5178.0,0.576747329,1
1941,348,3,3323.0,0.6985471390000001,4
806,72,4,3847.0,0.924137989,0
1735,172,6,5236.0,0.63218305,3
733,685,5,2958.0,0.648509661,4
1201,225,3,2984.0,0.8667044559999999,0
545,492,5,4638.0,0.53,4
3125,168,4,4704.0,0.772371597,1
614,32,7,5160.0,0.813708413,0
1222,225,4,4830.0,1.283344216,0
1066,104,7,4725.0,0.7925421290000001,0
1447,25,7,5083.0,0.518183445,3
688,86,6,5090.0,0.622566191,3
646,18,9,5271.0,0.967481976,0
2240,401,2,7576.0,1.0,4
1152,584,4,5024.0,0.8399389309999999,4
1173,500,7,5181.0,0.721981627,4
701,584,8,5280.0,0.707679444,4
650,93,8,4973.0,0.419512734,3
2136,242,4,5036.0,0.971463888,1
2743,39,3,4809.0,0.809587932,1
1250,132,6,5192.0,0.912295191,0
512,235,3,4628.0,1.41,0
1686,385,8,5887.0,0.7952291459999999,4
1197,19,6,5820.0,0.773147315,0
658,258,5,5193.0,0.628857633,3
789,443,3,2915.0,0.711791354,4
2892,174,9,5545.0,0.7113442879999999,1
547,77,4,4720.0,0.537825066,3
698,5,10,3692.0,0.509530873,3
2221,81,7,5308.0,0.715128172,1
2037,93,7,5346.0,0.703943897,1
2693,123,3,3674.0,0.7227314570000001,1
745,250,5,3996.0,0.69631779,3
523,109,7,5471.0,0.7245767409999999,3
1336,252,7,5763.0,0.8194378170000001,0
508,108,6,4148.0,0.7059121270000001,3
1605,2,9,5591.0,0.657690927,3
805,36,6,5167.0,0.830306786,0
928,614,7,5527.0,0.535125658,4
945,440,5,5376.0,0.84,4
1304,253,7,4927.0,0.463813745,3
1204,466,7,1420.0,0.7841947459999999,4
1342,4,8,4912.0,0.552569675,3
639,339,2,3530.0,0.75,4
3326,348,2,3200.0,0.75,1
1666,164,7,5021.0,0.780136383,0
2535,338,2,5300.0,0.85,1
845,682,2,5330.0,0.85,4
578,576,2,5330.0,0.85,4
442,416,2,5330.0,0.85,4
635,623,2,5330.0,0.85,4
410,174,2,5300.0,0.85,0
1121,516,2,5330.0,0.85,4
478,401,2,5330.0,0.85,4
1036,39,6,6610.0,0.7617799670000001,0
3300,565,6,5482.0,0.848470097,4
2132,157,8,5538.0,0.757904473,1
1021,595,3,4875.0,1.361145549,4
2425,658,3,3140.0,0.5340305479999999,4
785,44,8,4686.0,0.72944186,3
2738,485,7,5820.0,0.825492555,4
574,66,3,3518.0,0.730547125,3
1977,234,3,2336.0,0.415262202,3
1230,116,8,5736.0,0.686809762,3
3198,313,6,1728.0,0.5885349639999999,1
834,442,5,3990.0,0.912691284,4
1541,361,6,3580.0,0.8322539059999999,4
1294,565,4,4553.0,1.0162900540000002,4
2048,48,5,3435.0,0.588920137,1
2638,36,7,4401.0,0.545992237,1
2852,550,4,4991.0,0.89967197,4
2148,143,5,3243.0,0.667870449,1
954,96,8,4475.0,0.535915975,3
433,230,3,4154.0,0.82048018,0
379,1,8,2860.0,0.628709308,3
1942,606,2,4950.0,1.1,4
2901,191,5,5110.0,0.624527442,1
417,49,5,5299.0,0.72269996,3
2957,10,7,2740.0,0.636907444,1
2277,154,11,6267.0,0.825454545,1
2032,338,5,5190.0,0.732999198,4
661,1,9,5631.0,0.7007974440000001,3
814,8,5,4337.0,0.872057888,0
1635,1,4,4595.0,0.854712393,0
2132,226,10,5746.0,0.649167653,1
557,139,8,8252.0,0.713351548,3
3326,46,10,3434.0,0.379406961,1
552,51,12,6086.0,0.554196907,3
2219,276,5,4926.0,0.762529903,1
2585,96,5,4621.0,0.79203265,1
951,630,4,4768.0,0.801930954,4
393,93,8,4946.0,0.533795891,3
2651,340,5,4674.0,0.8316740020000001,1
2946,107,3,4647.0,0.7023558059999999,1
1979,49,6,4390.0,0.615625211,1
960,574,6,6642.0,0.739094955,4
2810,156,5,10330.0,0.721495918,1
1898,468,2,2598.0,0.672175193,4
872,161,2,3630.0,0.735,3
1415,62,5,4405.0,0.679178031,3
1111,16,7,4921.0,0.7985714290000001,0
2214,109,8,5195.0,0.563883685,1
1797,104,7,5487.0,0.7033923990000001,1
747,139,6,4794.0,0.652341312,3
734,585,4,4737.0,0.5125,4
2172,512,2,12319.0,1.053983067,4
1099,22,8,5255.0,0.723163454,3
916,45,4,4329.0,0.664784561,3
1720,77,11,8380.0,0.7011111109999999,1
1795,184,3,3590.0,0.7172682029999999,1
1450,178,5,5170.0,0.81942699,0
1439,16,8,5261.0,0.794320522,0
1167,75,3,4804.0,1.138305965,0
2549,2,6,4973.0,0.986666667,1
1259,159,7,5240.0,0.980236305,0
843,1,13,5975.0,0.409751553,3
2916,570,3,4539.0,0.649436603,4
1908,22,5,4842.0,0.6740477659999999,1
2220,36,2,4992.0,1.41,0
1599,33,7,4524.0,0.7247332190000001,1
1633,278,10,4249.0,0.7008822020000001,3
2253,12,2,4200.0,0.75,1
1159,341,3,4200.0,0.5,3
1506,51,7,5205.0,0.598916612,3
638,435,2,4875.0,1.41,0
1957,96,5,5210.0,0.803819597,1
523,152,6,4919.0,0.623899658,3
2240,590,3,5480.0,1.023092745,4
1419,551,6,1983.0,0.878955823,4
3039,347,5,5117.0,0.7795953259999999,1
1084,32,7,3043.0,0.88155817,0
515,26,8,5582.0,0.744952342,0
708,42,6,4756.0,0.5295518339999999,3
546,258,7,5901.0,0.510331157,3
973,139,3,4713.0,0.77,3
2360,88,4,2302.0,0.512059539,1
2825,615,4,4881.0,0.88981617,4
1606,62,4,4978.0,0.806094326,0
1372,47,5,4950.0,0.635213705,3
661,29,6,4620.0,0.418960472,3
2108,199,4,5085.0,0.8129924190000001,1
571,143,9,5532.0,0.5128403979999999,3
643,6,7,5037.0,0.75690519,0
447,158,5,4286.0,0.725277188,3
840,13,7,5500.0,0.715943964,3
539,122,7,5001.0,0.549061151,3
1057,119,7,5279.0,0.723675225,3
2375,325,5,5417.0,0.914806759,1
2934,159,6,1365.0,0.56655544,1
1032,192,6,1600.0,0.8904071659999999,0
1945,68,4,4869.0,0.665,1
745,242,6,4756.0,0.603785485,3
1837,72,6,4956.0,0.558895706,3
729,565,4,3260.0,0.7,4
882,250,6,4953.0,0.56506617,3
522,35,14,6230.0,0.63193802,3
1313,353,7,712.0,0.7115494790000001,4
712,15,3,4460.0,0.5852265179999999,3
1082,149,5,5154.0,0.7118321609999999,3
1637,144,3,4603.0,0.8766666670000001,0
2367,218,6,5223.0,0.871033328,1
2097,49,3,4767.0,0.971702544,1
1194,201,7,2128.0,0.553380952,3
2060,264,7,5244.0,0.5760219360000001,1
1286,678,4,3524.0,0.55,4
3326,223,4,4981.0,0.951119819,1
3115,341,9,5921.0,0.6812476609999999,1
941,243,6,5052.0,0.654995202,3
1197,343,7,5579.0,0.6489006420000001,4
2211,507,6,5366.0,0.604740806,4
2108,155,8,3318.0,0.496229776,1
1128,104,6,4908.0,0.669460454,3
3060,8,8,6499.0,0.609571189,1
2177,50,2,4445.0,0.875,1
1375,372,4,3978.0,0.630053099,4
396,377,3,4950.0,0.783333333,4
762,447,3,4950.0,0.783333333,4
642,400,9,5813.0,0.694444444,4
3140,36,11,6280.0,0.83992303,1
1892,63,5,4963.0,0.782879897,1
946,409,5,4494.0,0.576905996,4
922,6,7,4892.0,0.656054119,3
